"1970-01-01 12:40:00",128,377.65625,280.973909106211,24.9324027221488,328.319524446334,426.992975553666
"1970-01-01 12:50:00",129,286.302325581395,297.552427225312,26.3001673811918,234.262951038376,338.341700124415
"1970-01-01 13:00:00",130,238.023076923077,292.973990574675,25.7949215531308,186.987192874422,289.058960971732
"1970-01-01 13:10:00",129,275.023255813953,330.897512105247,29.2474843359222,217.152111127376,332.894400500531
"1970-01-01 13:20:00",127,226.173228346457,251.962459237268,22.4465999236869,181.752066982835,270.594389710078
"1970-01-01 13:30:00",128,190.859375,217.164357162158,19.2702205941007,152.727086050361,228.991663949639
"1970-01-01 13:40:00",128,200.03125,195.165382624079,17.3181272684163,165.761801456788,234.300698543212
"1970-01-01 13:50:00",130,208.692307692308,196.935193612024,17.3391769703119,174.386321394453,242.998293990163
"1970-01-01 14:00:00",127,216.236220472441,247.419073083068,22.0418429150005,172.61606132996,259.856379614922
"1970-01-01 14:10:00",128,278.28125,378.958725392596,33.6271491777154,211.73919031077,344.82330968923
"1970-01-01 14:20:00",129,318.682170542636,440.141986758537,38.9034229402351,241.70510161188,395.659239473391
"1970-01-01 14:30:00",128,214.15625,237.702866114515,21.0927185553582,172.417566482668,255.894933517332
"1970-01-01 14:40:00",130,184.646153846154,190.630567740815,16.7840856140769,151.438429391618,217.853878300689
"1970-01-01 14:50:00",128,184.078125,187.229641697876,16.6139441316257,151.202127803877,216.954122196123
"1970-01-01 15:00:00",131,223.839694656489,245.218327110099,21.5070700272966,181.290528735908,266.388860577069
"1970-01-01 15:10:00",128,283.2421875,355.868235061639,31.5781994876369,220.754629483121,345.729745516879
"1970-01-01 15:20:00",130,263.4,292.380701173324,25.7426853340175,212.467466590203,314.332533409797
"1970-01-01 15:30:00",129,310.488372093023,356.330870563947,31.4954968652341,248.169150544626,372.807593641421
"1970-01-01 15:40:00",127,320.456692913386,348.353832978598,31.0338260089378,259.041663574406,381.871722252365
"1970-01-01 15:50:00",128,223.46875,192.96647897465,17.1230061217263,189.585410993492,257.352089006508
"1970-01-01 16:00:00",128,175.8828125,136.608102104273,12.1220088641208,151.895544559837,199.870080440163
"1970-01-01 16:10:00",129,176.186046511628,138.252473273642,12.2199076709505,152.006871415409,200.365221607847
"1970-01-01 16:20:00",130,149.392307692308,125.653608773222,11.0631833727469,127.503528435602,171.281086949013
"1970-01-01 16:30:00",127,153.433070866142,133.472165254175,11.890645548857,129.901832886263,176.96430884602
"1970-01-01 16:40:00",129,119.193798449612,101.005265759961,8.92768854430221,101.528841370571,136.858755528654
"1970-01-01 16:50:00",129,155.100775193798,127.475110619757,11.267314393967,132.806468646498,177.395081741099
"1970-01-01 17:00:00",128,118.9453125,102.860069201426,9.12735519648769,100.883923737019,137.006701262981
"1970-01-01 17:10:00",128,117.4609375,94.5799584523405,8.392614179299,100.853468614779,134.068406385221
"1970-01-01 17:20:00",132,131.825757575758,117.675222359837,10.2813319144279,111.486830548017,152.164684603498
"1970-01-01 17:30:00",127,116.88188976378,97.5418196169122,8.68971594973787,99.6851973595993,134.07858216796
"1970-01-01 17:40:00",129,113.093023255814,86.5041041169132,7.64595482769206,97.9641953190829,128.221851192545
"1970-01-01 17:50:00",129,107.77519379845,87.4354440707255,7.72827442730838,92.4834824695874,123.066905127312
"1970-01-01 18:00:00",130,83.8692307692308,71.2817739255789,6.27601024572742,71.4519907892844,96.2864707491771
"1970-01-01 18:10:00",129,79.1395348837209,56.7523050448788,5.01624246815016,69.2140421362737,89.0650276311682
"1970-01-01 18:20:00",129,49.4031007751938,37.3014576164267,3.29701420358974,42.8793948790495,55.9268066713381
"1970-01-01 18:30:00",129,23.3720930232558,19.169502865653,1.69436068353477,20.0195109296343,26.7246751168774
"1970-01-01 18:40:00",129,6.84496124031008,7.78464997246494,0.688072348086704,5.48349254257145,8.2064299380487
"1970-01-01 18:50:00",129,0.147286821705426,0.546305420440893,0.0482870334240904,0.0517426762440341,0.242830967166819
"1970-01-01 19:00:00",130,0,0,0,0,0
"1970-01-01 19:10:00",129,0,0,0,0,0
"1970-01-01 19:20:00",127,0,0,0,0,0
"1970-01-01 19:30:00",131,0,0,0,0,0
"1970-01-01 19:40:00",137,0,0,0,0,0
"1970-01-01 19:50:00",148,0,0,0,0,0
"1970-01-01 20:00:00",147,0,0,0,0,0
"1970-01-01 20:10:00",146,0,0,0,0,0
"1970-01-01 20:20:00",147,0,0,0,0,0
"1970-01-01 20:30:00",149,0,0,0,0,0
"1970-01-01 20:40:00",145,0,0,0,0,0
"1970-01-01 20:50:00",146,0,0,0,0,0
"1970-01-01 21:00:00",147,0,0,0,0,0
"1970-01-01 21:10:00",146,0,0,0,0,0
"1970-01-01 21:20:00",147,0,0,0,0,0
"1970-01-01 21:30:00",149,0,0,0,0,0
"1970-01-01 21:40:00",148,0,0,0,0,0
"1970-01-01 21:50:00",148,0,0,0,0,0
"1970-01-01 22:00:00",147,0,0,0,0,0
"1970-01-01 22:10:00",147,0,0,0,0,0
"1970-01-01 22:20:00",149,0,0,0,0,0
"1970-01-01 22:30:00",144,0,0,0,0,0
"1970-01-01 22:40:00",151,0,0,0,0,0
"1970-01-01 22:50:00",148,0,0,0,0,0
"1970-01-01 23:00:00",145,0,0,0,0,0
"1970-01-01 23:10:00",149,0,0,0,0,0
"1970-01-01 23:20:00",149,0,0,0,0,0
"1970-01-01 23:30:00",147,0,0,0,0,0
"1970-01-01 23:40:00",148,0,0,0,0,0
"1970-01-01 23:50:00",148,0,0,0,0,0
